open_time,open,high,low,close
2026-06-24T15:25:00+00:00,352.18,352.99,352.12,352.12
2026-06-24T15:30:00+00:00,352.12,352.12,350.28,350.28
2026-06-24T15:35:00+00:00,350.29,351.16,349.52,351.12
2026-06-24T15:40:00+00:00,351.12,352.48,350.57,352.48
2026-06-24T15:45:00+00:00,352.46,352.85,350.74,350.8
2026-06-24T15:50:00+00:00,350.9,351.56,350.39,350.48
2026-06-24T15:55:00+00:00,350.48,352.95,350.44,352.95
2026-06-24T16:00:00+00:00,352.95,353.47,352.34,353.0
2026-06-24T16:05:00+00:00,353.11,353.45,352.33,353.17
2026-06-24T16:10:00+00:00,353.17,353.88,352.71,352.71
2026-06-24T16:15:00+00:00,352.68,353.08,351.54,351.78
2026-06-24T16:20:00+00:00,351.78,351.92,350.45,350.76
2026-06-24T16:25:00+00:00,350.84,350.84,348.59,348.61
2026-06-24T16:30:00+00:00,348.5,349.66,347.89,349.49
2026-06-24T16:35:00+00:00,349.54,350.96,349.54,350.71
2026-06-24T16:40:00+00:00,350.66,350.86,349.49,350.4
2026-06-24T16:45:00+00:00,350.38,350.38,348.09,349.17
2026-06-24T16:50:00+00:00,349.19,349.72,348.17,349.72
2026-06-24T16:55:00+00:00,349.72,352.0,349.72,352.0
2026-06-24T17:00:00+00:00,351.85,353.76,351.14,353.36
2026-06-24T17:05:00+00:00,353.29,353.72,352.47,353.52
2026-06-24T17:10:00+00:00,353.52,355.42,353.09,354.99
2026-06-24T17:15:00+00:00,355.17,355.17,354.01,354.46
2026-06-24T17:20:00+00:00,354.46,354.75,353.28,354.09
2026-06-24T17:25:00+00:00,354.09,354.74,353.05,353.17
2026-06-24T17:30:00+00:00,353.17,353.52,352.32,352.59
2026-06-24T17:35:00+00:00,352.59,352.77,351.41,351.68
2026-06-24T17:40:00+00:00,351.68,351.68,349.52,350.19
2026-06-24T17:45:00+00:00,350.11,351.47,349.68,351.34
2026-06-24T17:50:00+00:00,351.34,351.47,349.5,349.58
2026-06-24T17:55:00+00:00,349.58,349.78,347.89,348.1
2026-06-24T18:00:00+00:00,348.1,348.22,346.78,347.11
2026-06-24T18:05:00+00:00,347.04,347.51,346.3,346.33
2026-06-24T18:10:00+00:00,346.33,346.5,345.35,345.35
2026-06-24T18:15:00+00:00,345.35,346.03,344.18,346.03
2026-06-24T18:20:00+00:00,346.03,348.63,345.85,348.6
2026-06-24T18:25:00+00:00,348.6,350.91,348.6,350.88
2026-06-24T18:30:00+00:00,350.86,352.44,350.0,350.0
2026-06-24T18:35:00+00:00,349.88,350.86,349.76,349.77
2026-06-24T18:40:00+00:00,349.77,349.87,348.02,348.46
2026-06-24T18:45:00+00:00,348.37,349.75,347.54,348.16
2026-06-24T18:50:00+00:00,348.16,348.35,347.0,347.72
2026-06-24T18:55:00+00:00,347.72,347.85,346.36,346.66
2026-06-24T19:00:00+00:00,346.66,346.84,343.95,344.73
2026-06-24T19:05:00+00:00,344.73,345.35,344.1,344.11
2026-06-24T19:10:00+00:00,344.11,344.95,343.87,344.6
2026-06-24T19:15:00+00:00,344.65,345.28,344.01,344.37
2026-06-24T19:20:00+00:00,344.37,345.23,343.9,345.21
2026-06-24T19:25:00+00:00,345.21,345.39,343.44,343.54
2026-06-24T19:30:00+00:00,343.54,344.09,343.08,343.63
2026-06-24T19:35:00+00:00,343.55,343.79,342.26,342.26
2026-06-24T19:40:00+00:00,342.26,344.09,341.93,344.02
2026-06-24T19:45:00+00:00,344.02,344.62,343.48,343.84
2026-06-24T19:50:00+00:00,343.84,344.49,343.06,343.28
2026-06-24T19:55:00+00:00,343.28,344.05,342.9,343.94
2026-06-24T20:00:00+00:00,343.91,344.01,342.37,342.39
2026-06-24T20:05:00+00:00,342.4,342.95,341.78,342.43
2026-06-24T20:10:00+00:00,342.51,342.62,340.18,341.62
2026-06-24T20:15:00+00:00,341.62,341.75,340.18,340.35
2026-06-24T20:20:00+00:00,340.35,342.77,340.35,342.74
2026-06-24T20:25:00+00:00,342.66,343.65,341.93,342.05
2026-06-24T20:30:00+00:00,342.05,343.56,341.89,343.56
2026-06-24T20:35:00+00:00,343.56,344.31,343.26,343.61
2026-06-24T20:40:00+00:00,343.61,345.09,343.54,344.34
2026-06-24T20:45:00+00:00,344.44,344.69,342.39,343.15
2026-06-24T20:50:00+00:00,343.16,344.09,343.13,344.09
2026-06-24T20:55:00+00:00,344.25,345.65,344.06,344.74
2026-06-24T21:00:00+00:00,344.72,345.46,343.83,344.21
2026-06-24T21:05:00+00:00,344.21,344.85,343.42,344.85
2026-06-24T21:10:00+00:00,344.85,345.44,343.9,344.04
2026-06-24T21:15:00+00:00,343.91,343.92,341.97,342.25
2026-06-24T21:20:00+00:00,342.4,342.88,341.98,342.66
2026-06-24T21:25:00+00:00,342.65,344.33,342.65,344.29
2026-06-24T21:30:00+00:00,344.29,344.37,342.56,343.1
2026-06-24T21:35:00+00:00,343.27,343.65,341.0,341.15
2026-06-24T21:40:00+00:00,341.15,341.29,338.62,338.62
2026-06-24T21:45:00+00:00,338.62,338.9,336.45,336.5
2026-06-24T21:50:00+00:00,336.5,337.46,336.27,337.25
2026-06-24T21:55:00+00:00,337.26,337.95,336.44,337.08
2026-06-24T22:00:00+00:00,337.08,337.53,336.67,337.0
2026-06-24T22:05:00+00:00,337.21,338.06,336.81,336.81
2026-06-24T22:10:00+00:00,336.81,336.81,335.06,336.06
2026-06-24T22:15:00+00:00,336.06,336.07,334.8,335.81
2026-06-24T22:20:00+00:00,335.85,336.14,335.37,335.57
2026-06-24T22:25:00+00:00,335.57,335.87,334.62,335.05
2026-06-24T22:30:00+00:00,335.08,335.08,331.1,331.1
2026-06-24T22:35:00+00:00,330.94,330.94,329.57,329.76
