open_time,open,high,low,close
2026-03-27 16:15:00+00:00,831307.65,831737.2,830338.43,830936.26
2026-03-27 16:30:00+00:00,830883.14,831543.65,828682.13,828853.61
2026-03-27 16:45:00+00:00,828856.58,829603.51,827422.14,827691.43
2026-03-27 17:00:00+00:00,827678.63,827819.25,825819.76,826495.32
2026-03-27 17:15:00+00:00,826482.22,827659.49,826129.9,826653.24
2026-03-27 17:30:00+00:00,826630.58,826749.05,825152.92,825961.03
2026-03-27 17:45:00+00:00,826025.61,826476.53,825242.17,825247.03
2026-03-27 18:00:00+00:00,825217.63,828308.83,825095.46,828308.83
2026-03-27 18:15:00+00:00,828302.97,830348.84,828036.01,828794.24
2026-03-27 18:30:00+00:00,828858.99,829057.72,827532.69,828869.71
2026-03-27 18:45:00+00:00,828836.29,830096.79,828793.15,829280.47
2026-03-27 19:00:00+00:00,829309.02,829957.96,827191.88,827328.11
2026-03-27 19:15:00+00:00,827371.91,828907.06,827230.31,828134.59
2026-03-27 19:30:00+00:00,828126.85,828126.85,826086.97,826125.52
2026-03-27 19:45:00+00:00,826172.41,826417.84,825381.98,825758.36
2026-03-27 20:00:00+00:00,825752.82,827108.26,825384.77,825981.68
2026-03-27 20:15:00+00:00,826016.89,826420.59,824472.03,825195.42
2026-03-27 20:30:00+00:00,825252.54,826263.45,824898.91,825949.98
2026-03-27 20:45:00+00:00,825917.5,826236.04,824386.43,826055.72
2026-03-27 21:00:00+00:00,826132.78,826586.51,824516.67,824955.31
2026-03-27 21:15:00+00:00,824972.2,825948.88,824782.55,825404.95
2026-03-27 21:30:00+00:00,825416.4,826092.12,824946.18,825876.84
2026-03-27 21:45:00+00:00,825816.52,826015.97,823605.71,824013.24
2026-03-27 22:00:00+00:00,823998.94,824962.61,823874.94,824680.24
2026-03-27 22:15:00+00:00,824721.58,826319.05,824309.71,825472.03
2026-03-27 22:30:00+00:00,825515.65,825569.34,823761.82,824027.25
2026-03-27 22:45:00+00:00,824064.65,824473.9,823112.08,824463.64
2026-03-27 23:00:00+00:00,824450.11,825961.24,823100.69,825640.43
2026-03-27 23:15:00+00:00,825661.52,826520.21,824719.32,825348.92
2026-03-27 23:30:00+00:00,825301.38,825438.01,824027.65,825232.29
2026-03-27 23:45:00+00:00,825249.98,826047.14,824954.65,825104.15
2026-03-28 00:00:00+00:00,825120.03,825450.88,822828.71,823472.7
2026-03-28 00:15:00+00:00,823461.91,824206.65,822945.67,823772.29
2026-03-28 00:30:00+00:00,823792.58,825433.55,823409.28,825433.55
2026-03-28 00:45:00+00:00,825475.5,825686.47,823793.91,823848.29
2026-03-28 01:00:00+00:00,823824.57,824315.28,822943.88,823054.59
2026-03-28 01:15:00+00:00,823051.78,823447.62,821868.19,821868.19
2026-03-28 01:30:00+00:00,821898.32,822478.75,820879.82,821731.1
2026-03-28 01:45:00+00:00,821698.52,821716.28,819667.96,819843.43
2026-03-28 02:00:00+00:00,819871.98,821177.9,819388.25,820393.53
2026-03-28 02:15:00+00:00,820361.89,820656.48,819647.7,819694.68
2026-03-28 02:30:00+00:00,819661.78,819824.55,818636.65,819586.24
2026-03-28 02:45:00+00:00,819572.64,819713.6,817582.88,817825.36
2026-03-28 03:00:00+00:00,817845.69,819804.88,817477.09,819667.02
2026-03-28 03:15:00+00:00,819691.37,819779.18,817824.94,818897.04
2026-03-28 03:30:00+00:00,818915.33,819591.63,818630.53,819004.65
2026-03-28 03:45:00+00:00,818997.73,819862.98,818523.17,819799.21
2026-03-28 04:00:00+00:00,819861.97,820149.51,819183.44,819583.14
2026-03-28 04:15:00+00:00,819587.7,820597.92,818282.37,820118.4
2026-03-28 04:30:00+00:00,820127.55,820575.88,819092.98,819216.63
2026-03-28 04:45:00+00:00,819217.15,820321.33,818804.09,819647.97
2026-03-28 05:00:00+00:00,819664.02,820310.95,818750.96,819225.81
2026-03-28 05:15:00+00:00,819225.36,819511.41,816909.13,817266.84
2026-03-28 05:30:00+00:00,817282.06,817326.77,816521.77,817201.04
2026-03-28 05:45:00+00:00,817258.66,818474.49,817062.06,817144.13
2026-03-28 06:00:00+00:00,817099.26,817263.66,814883.77,816481.19
2026-03-28 06:15:00+00:00,816480.25,817524.18,816376.43,817251.94
2026-03-28 06:30:00+00:00,817225.11,818093.46,816841.36,817232.17
2026-03-28 06:45:00+00:00,817201.89,817980.03,816681.54,817343.02
2026-03-28 07:00:00+00:00,817411.34,818678.1,817093.55,818566.81
2026-03-28 07:15:00+00:00,818573.35,819105.54,817817.02,818301.85
2026-03-28 07:30:00+00:00,818270.38,818615.9,817540.05,817675.77
2026-03-28 07:45:00+00:00,817627.76,818734.16,816502.94,818734.16
2026-03-28 08:00:00+00:00,818728.64,820648.6,818356.2,820034.94
2026-03-28 08:15:00+00:00,820015.95,821116.56,819206.4,819271.06
2026-03-28 08:30:00+00:00,819264.49,819944.39,818721.8,818962.07
2026-03-28 08:45:00+00:00,818979.52,819694.07,818370.72,818936.36
2026-03-28 09:00:00+00:00,818866.11,819295.06,817409.91,817473.41
2026-03-28 09:15:00+00:00,817482.42,818895.01,816579.87,818211.26
2026-03-28 09:30:00+00:00,818202.68,818473.97,816028.9,816220.95
2026-03-28 09:45:00+00:00,816247.61,817875.72,816076.26,817728.25
2026-03-28 10:00:00+00:00,817713.48,818791.78,817678.21,818609.77
2026-03-28 10:15:00+00:00,818621.16,819256.61,817939.16,818378.16
2026-03-28 10:30:00+00:00,818410.18,820541.42,817999.28,820541.42
2026-03-28 10:45:00+00:00,820502.28,820690.48,818616.97,819230.62
2026-03-28 11:00:00+00:00,819266.65,820188.49,819010.51,819482.26
2026-03-28 11:15:00+00:00,819501.56,820859.18,819256.71,820761.6
2026-03-28 11:30:00+00:00,820710.02,821978.72,820489.99,821149.09
2026-03-28 11:45:00+00:00,821120.65,821863.69,820693.88,821514.01
2026-03-28 12:00:00+00:00,821487.61,821709.35,820892.36,821619.81
2026-03-28 12:15:00+00:00,821684.25,823000.9,821490.41,822419.27
2026-03-28 12:30:00+00:00,822454.99,825748.72,822448.19,825570.01
2026-03-28 12:45:00+00:00,825612.4,826170.98,824355.7,824859.12
2026-03-28 13:00:00+00:00,824913.11,825790.01,824401.1,824522.54
2026-03-28 13:15:00+00:00,824475.04,824919.44,823959.13,824033.64
2026-03-28 13:30:00+00:00,824039.24,824858.32,823420.14,824145.63
2026-03-28 13:45:00+00:00,824129.89,825137.18,823257.01,823615.72
2026-03-28 14:00:00+00:00,823621.08,824149.81,822677.52,823114.82
2026-03-28 14:15:00+00:00,823139.55,823701.79,821446.88,821776.99
2026-03-28 14:30:00+00:00,821759.44,822734.84,821519.71,822493.24
2026-03-28 14:45:00+00:00,822506.21,823278.6,821704.51,821906.21
2026-03-28 15:00:00+00:00,821892.24,822984.77,821066.64,822096.47
2026-03-28 15:15:00+00:00,822168.0,822311.85,820899.87,821008.37
2026-03-28 15:30:00+00:00,820978.85,822109.22,820731.38,821878.17
2026-03-28 15:45:00+00:00,821912.73,823909.5,821629.72,823817.24
2026-03-28 16:00:00+00:00,823850.03,825337.14,823850.03,824471.11
2026-03-28 16:15:00+00:00,824440.97,824974.07,822718.45,823739.69
2026-03-28 16:30:00+00:00,823753.94,823896.6,822434.29,822553.57
2026-03-28 16:45:00+00:00,822522.83,823715.02,822078.94,823019.03
2026-03-28 17:00:00+00:00,823035.31,823755.07,822251.34,823245.9
2026-03-28 17:15:00+00:00,823167.98,823326.88,821754.95,822474.85
2026-03-28 17:30:00+00:00,822483.92,823215.08,821669.47,823104.41
2026-03-28 17:45:00+00:00,823080.25,825717.49,822914.24,825467.65
2026-03-28 18:00:00+00:00,825461.26,825523.71,823716.51,824180.68
2026-03-28 18:15:00+00:00,824194.06,825207.48,823226.71,824411.73
2026-03-28 18:30:00+00:00,824385.29,824929.08,823762.56,823860.55
2026-03-28 18:45:00+00:00,823890.29,824091.79,822384.41,822854.01
2026-03-28 19:00:00+00:00,822823.32,825143.09,822444.69,824571.59
2026-03-28 19:15:00+00:00,824572.06,824633.74,822379.1,822609.43
2026-03-28 19:30:00+00:00,822651.11,823462.15,822506.61,822990.79
2026-03-28 19:45:00+00:00,822939.61,825387.64,822734.5,824308.53
2026-03-28 20:00:00+00:00,824295.0,825953.41,824074.39,825072.57
2026-03-28 20:15:00+00:00,825075.66,828201.63,825045.92,827963.41
2026-03-28 20:30:00+00:00,827980.49,828132.96,825747.81,826045.27
2026-03-28 20:45:00+00:00,826028.81,826054.47,824768.18,825108.24
2026-03-28 21:00:00+00:00,825120.29,826379.09,824912.29,825768.13
2026-03-28 21:15:00+00:00,825812.67,826620.93,825053.23,826334.88
2026-03-28 21:30:00+00:00,826300.78,826309.67,824825.25,824976.05
2026-03-28 21:45:00+00:00,824959.3,825739.36,822969.91,823147.16
2026-03-28 22:00:00+00:00,823144.56,825281.83,822990.43,824854.09
2026-03-28 22:15:00+00:00,824847.3,826219.13,824046.0,825533.21
2026-03-28 22:30:00+00:00,825515.34,826276.63,824836.61,826276.63
2026-03-28 22:45:00+00:00,826241.66,826581.73,824577.16,824599.74
2026-03-28 23:00:00+00:00,824656.2,825047.92,823477.16,823818.92
2026-03-28 23:15:00+00:00,823815.57,824456.58,823249.4,824110.83
2026-03-28 23:30:00+00:00,824046.06,825624.0,823927.49,824647.02
2026-03-28 23:45:00+00:00,824629.43,824972.23,823825.45,824099.1
2026-03-29 00:00:00+00:00,824064.38,825873.29,823448.61,825869.17
2026-03-29 00:15:00+00:00,825880.19,825900.32,823232.12,823603.07
2026-03-29 00:30:00+00:00,823637.18,825191.33,823637.18,824934.38
2026-03-29 00:45:00+00:00,824910.74,825861.34,824308.7,825167.66
2026-03-29 01:00:00+00:00,825197.61,825684.44,824047.76,824463.58
2026-03-29 01:15:00+00:00,824455.96,826554.69,824304.67,826483.82
2026-03-29 01:30:00+00:00,826489.54,827816.49,826192.35,827488.13
2026-03-29 01:45:00+00:00,827502.41,828170.36,826950.86,827536.81
2026-03-29 02:00:00+00:00,827495.48,829342.13,826973.72,827049.24
2026-03-29 02:15:00+00:00,827039.36,829099.46,826884.34,828585.34
2026-03-29 02:30:00+00:00,828548.07,829712.77,828491.66,829289.53
2026-03-29 02:45:00+00:00,829279.51,830813.07,829265.81,830603.22
2026-03-29 03:00:00+00:00,830544.22,830709.56,829582.43,829862.15
2026-03-29 03:15:00+00:00,829828.97,830631.41,829393.23,830154.99
2026-03-29 03:30:00+00:00,830180.99,831189.45,830124.67,830455.57
2026-03-29 03:45:00+00:00,830429.51,830720.21,828504.26,828660.64
2026-03-29 04:00:00+00:00,828660.22,829283.38,827718.1,828078.83
2026-03-29 04:15:00+00:00,828070.99,828366.38,827176.9,827600.28
2026-03-29 04:30:00+00:00,827577.32,827826.81,826141.5,826812.22
2026-03-29 04:45:00+00:00,826803.6,827977.58,826720.17,826979.02
2026-03-29 05:00:00+00:00,826972.52,829524.04,826970.4,829392.45
2026-03-29 05:15:00+00:00,829349.42,830468.67,828892.69,830468.67
2026-03-29 05:30:00+00:00,830420.42,830604.77,828821.9,828909.61
2026-03-29 05:45:00+00:00,828921.49,829093.77,827408.9,828593.05
2026-03-29 06:00:00+00:00,828577.46,829795.81,828534.12,828950.68
